"","stimuliShown","group_1","buttonBox_2.started","cross_sel.started","cross_slow.started","dur_fix","dur_selection","perceptual_result","block","stim1","stim2","response","rt","reward","ID","stim_chosen","typeOfChoice","highChosen","riskChosen","forced","choices","win","correct","risky","trial","trial_cont","trial_id","trial_n","trigger_integer","buttonBox_2.keys","participant","left_rew_dbl","right_rew_dbl"
"14930",41,"overestimator",1675.1988392,"1675.8896947","None",163,149,"underestimator",2,"4","1","1",0.628245800000059,29,"sub-032",1,3,1,NA,0,0,NA,1,NA,119,119,299,119,41,"1","sub-032",38,29
"14931",23,"overestimator",1679.3567786,"1679.9867153","None",128,139,"underestimator",2,"2","3","0",0.565667100000155,63,"sub-032",2,4,1,NA,0,1,NA,1,NA,120,120,300,120,23,"0","sub-032",63,41
"14932",43,"overestimator",1683.4738597,"1685.1831922","None",142,141,"underestimator",2,"4","3","1",1.64769720000004,40,"sub-032",3,6,NA,1,0,0,-1,NA,1,121,121,301,121,43,"1","sub-032",39,40
"14933",21,"overestimator",1688.749057,"1689.3857031","None",149,179,"underestimator",2,"2","1","1",0.572461799999928,77,"sub-032",1,1,NA,1,0,0,1,NA,1,122,122,302,122,21,"1","sub-032",60,77
"14934",21,"overestimator",1693.464318,"1694.0833721","None",173,128,"underestimator",2,"2","1","1",0.554731599999741,59,"sub-032",1,1,NA,1,0,0,1,NA,1,123,123,303,123,21,"1","sub-032",63,59
"14935",21,"overestimator",1697.7811836,"1698.4706922","None",178,171,"underestimator",2,"2","1","1",0.624952800000301,32,"sub-032",1,1,NA,1,0,0,1,NA,1,124,124,304,124,21,"1","sub-032",57,32
"14936",34,"overestimator",1702.1887238,"1702.89604","None",137,151,"underestimator",2,"3","4","0",0.642144100000223,7,"sub-032",3,6,NA,1,0,1,-1,NA,1,125,125,305,125,34,"0","sub-032",7,46
"14937",34,"overestimator",1706.7568159,"1707.4414998","None",173,171,"underestimator",2,"3","4","0",0.619238700000096,28,"sub-032",3,6,NA,1,0,1,-1,NA,1,126,126,306,126,34,"0","sub-032",28,47
"14938",42,"overestimator",1711.3742817,"1712.2041889","None",161,131,"underestimator",2,"4","2","1",0.765425600000071,64,"sub-032",2,5,1,NA,0,0,NA,1,NA,127,127,307,127,42,"1","sub-032",39,64
"14939",32,"overestimator",1715.8886578,"1716.7956349","None",171,156,"underestimator",2,"3","2","1",0.842939500000284,68,"sub-032",2,4,1,NA,0,0,NA,1,NA,128,128,308,128,32,"1","sub-032",46,68
"14940",14,"overestimator",1720.2472782,"1720.9042895","None",120,138,"underestimator",2,"1","4","0",0.591614800000116,75,"sub-032",1,3,1,NA,0,1,NA,1,NA,129,129,309,129,14,"0","sub-032",75,37
"14941",13,"overestimator",1724.2395122,"1724.820489","None",123,157,"underestimator",2,"1","3","0",0.517236099999991,64,"sub-032",1,2,1,NA,0,1,NA,1,NA,130,130,310,130,13,"0","sub-032",64,38
"14942",13,"overestimator",1728.6718961,"1729.3037398","None",165,142,"underestimator",2,"1","3","0",0.567490100000214,77,"sub-032",1,2,1,NA,0,1,NA,1,NA,131,131,311,131,13,"0","sub-032",77,18
"14943",31,"overestimator",1732.7137489,"1733.3861118","None",129,154,"underestimator",2,"3","1","1",0.604027200000019,50,"sub-032",1,2,1,NA,0,0,NA,1,NA,132,132,312,132,31,"1","sub-032",32,50
"14944",43,"overestimator",1736.8373631,"1738.5425201","None",121,135,"underestimator",2,"4","3","1",1.6424490000004,55,"sub-032",3,6,NA,1,0,0,-1,NA,1,133,133,313,133,43,"1","sub-032",38,55
"14945",42,"overestimator",1742.1388141,"1743.1029035","None",158,167,"underestimator",2,"4","2","1",0.898547399999643,54,"sub-032",2,5,1,NA,0,0,NA,1,NA,134,134,314,134,42,"1","sub-032",36,54
"14946",41,"overestimator",1746.8634029,"1747.5811032","None",145,134,"underestimator",2,"4","1","1",0.653848399999788,45,"sub-032",1,3,1,NA,0,0,NA,1,NA,135,135,315,135,41,"1","sub-032",38,45
"14947",24,"overestimator",1780.9366826,"1782.2313832","None",129,163,"underestimator",2,"2","4","0",1.2239625000002,54,"sub-032",2,5,1,NA,0,1,NA,1,NA,136,136,316,136,24,"0","sub-032",54,41
"14948",43,"overestimator",1786.185987,"1787.2467768","None",173,142,"underestimator",2,"4","3","1",0.996929500000078,31,"sub-032",3,6,NA,1,0,0,-1,NA,1,137,137,317,137,43,"1","sub-032",34,31
"14949",24,"overestimator",1790.8476454,"1791.4764355","None",149,155,"underestimator",2,"2","4","0",0.564002600000094,61,"sub-032",2,5,1,NA,0,1,NA,1,NA,138,138,318,138,24,"0","sub-032",61,48
"14950",31,"overestimator",1795.0096882,"1795.5421775","None",128,168,"underestimator",2,"3","1","1",0.465197200000148,79,"sub-032",1,2,1,NA,0,0,NA,1,NA,139,139,319,139,31,"1","sub-032",19,79
"14951",12,"overestimator",1799.3704255,"1799.9669162","None",154,144,"underestimator",2,"1","2","0",0.528620799999771,48,"sub-032",1,1,NA,1,0,1,1,NA,1,140,140,320,140,12,"0","sub-032",48,59
"14952",13,"overestimator",1803.6689002,"1804.2909932","None",163,167,"underestimator",2,"1","3","0",0.553931699999794,55,"sub-032",1,2,1,NA,0,1,NA,1,NA,141,141,321,141,13,"0","sub-032",55,60
"14953",13,"overestimator",1808.0184574,"1808.601409","None",143,138,"underestimator",2,"1","3","0",0.518493099999887,45,"sub-032",1,2,1,NA,0,1,NA,1,NA,142,142,322,142,13,"0","sub-032",45,24
"14954",14,"overestimator",1812.0614574,"1812.7211414","None",140,146,"underestimator",2,"1","4","0",0.59679240000014,72,"sub-032",1,3,1,NA,0,1,NA,1,NA,143,143,323,143,14,"0","sub-032",72,40
"14955",13,"overestimator",1816.360178,"1817.0789028","None",152,178,"underestimator",2,"1","3","0",0.654478400000244,62,"sub-032",1,2,1,NA,0,1,NA,1,NA,144,144,324,144,13,"0","sub-032",62,62
"14956",12,"overestimator",1821.0278135,"1821.6605408","None",157,172,"underestimator",2,"1","2","0",0.567123700000138,74,"sub-032",1,1,NA,1,0,1,1,NA,1,145,145,325,145,12,"0","sub-032",74,54
"14957",13,"overestimator",1825.6615027,"1826.2460875","None",170,150,"underestimator",2,"1","3","0",0.51588159999983,59,"sub-032",1,2,1,NA,0,1,NA,1,NA,146,146,326,146,13,"0","sub-032",59,59
"14958",12,"overestimator",1830.1080926,"1830.6947982","None",173,140,"underestimator",2,"1","2","0",0.518615699999827,56,"sub-032",1,1,NA,1,0,1,1,NA,1,147,147,327,147,12,"0","sub-032",56,59
"14959",23,"overestimator",1834.3517365,"1835.3329001","None",158,122,"underestimator",2,"2","3","1",0.917014899999685,73,"sub-032",3,4,0,NA,0,0,NA,0,NA,148,148,328,148,23,"1","sub-032",51,73
"14960",43,"overestimator",1838.9684348,"1839.6744468","None",174,122,"underestimator",2,"4","3","1",0.641880399999991,48,"sub-032",3,6,NA,1,0,0,-1,NA,1,149,149,329,149,43,"1","sub-032",28,48
"14961",14,"overestimator",1843.2508194,"1843.8467226","None",169,156,"underestimator",2,"1","4","0",0.530993500000022,65,"sub-032",1,3,1,NA,0,1,NA,1,NA,150,150,330,150,14,"0","sub-032",65,49
"14962",12,"overestimator",1847.6005521,"1848.1825396","None",157,160,"underestimator",2,"1","2","0",0.516929399999754,68,"sub-032",1,1,NA,1,0,1,1,NA,1,151,151,331,151,12,"0","sub-032",68,66
"14963",14,"overestimator",1851.9675178,"1852.538675","None",156,128,"underestimator",2,"1","4","0",0.504778099999839,44,"sub-032",1,3,1,NA,0,1,NA,1,NA,152,152,332,152,14,"0","sub-032",44,40
"14964",12,"overestimator",1856.0851327,"1856.7701852","None",161,160,"underestimator",2,"1","2","0",0.616266600000017,58,"sub-032",1,1,NA,1,0,1,1,NA,1,153,153,333,153,12,"0","sub-032",58,61
"14965",24,"overestimator",1860.5249694,"1861.6400179","None",153,144,"underestimator",2,"2","4","0",1.05049179999969,50,"sub-032",2,5,1,NA,0,1,NA,1,NA,154,154,334,154,24,"0","sub-032",50,37
"14966",34,"overestimator",1865.3910824,"1866.2101066","None",166,156,"underestimator",2,"3","4","1",0.754391399999804,32,"sub-032",4,6,NA,0,0,0,-1,NA,0,155,155,335,155,34,"1","sub-032",61,32
"14967",24,"overestimator",1869.9090938,"1870.9155179","None",149,170,"underestimator",2,"2","4","0",0.941999799999849,59,"sub-032",2,5,1,NA,0,1,NA,1,NA,156,156,336,156,24,"0","sub-032",59,33
"14968",41,"overestimator",1874.9502302,"1875.4570162","None",167,136,"underestimator",2,"4","1","1",0.442118800000117,64,"sub-032",1,3,1,NA,0,0,NA,1,NA,157,157,337,157,41,"1","sub-032",45,64
"14969",32,"overestimator",1879.1576119,"1880.1396873","None",169,131,"underestimator",2,"3","2","1",0.915408200000002,61,"sub-032",2,4,1,NA,0,0,NA,1,NA,158,158,338,158,32,"1","sub-032",66,61
"14970",42,"overestimator",1883.6396288,"1884.3562803","None",150,166,"underestimator",2,"4","2","1",0.650840399999652,62,"sub-032",2,5,1,NA,0,0,NA,1,NA,159,159,339,159,42,"1","sub-032",29,62
"14971",34,"overestimator",1887.97747,"1888.9093051","None",130,158,"underestimator",2,"3","4","0",0.867581599999994,23,"sub-032",3,6,NA,1,0,1,-1,NA,1,160,160,340,160,34,"0","sub-032",23,36
"14972",31,"overestimator",1892.674904,"1893.2524037","None",156,125,"underestimator",2,"3","1","1",0.513892099999794,51,"sub-032",1,2,1,NA,0,0,NA,1,NA,161,161,341,161,31,"1","sub-032",44,51
"14973",23,"overestimator",1896.6825299,"1897.2892637","None",149,146,"underestimator",2,"2","3","0",0.541892499999904,58,"sub-032",2,4,1,NA,0,1,NA,1,NA,162,162,342,162,23,"0","sub-032",58,36
"14974",32,"overestimator",1900.840222,"1901.8579377","None",141,136,"underestimator",2,"3","2","1",0.953891600000134,62,"sub-032",2,4,1,NA,0,0,NA,1,NA,163,163,343,163,32,"1","sub-032",34,62
"14975",14,"overestimator",1905.199241,"1905.767987","None",127,144,"underestimator",2,"1","4","0",0.504709400000138,76,"sub-032",1,3,1,NA,0,1,NA,1,NA,164,164,344,164,14,"0","sub-032",76,40
"14976",41,"overestimator",1909.5257917,"1910.16314","None",169,158,"underestimator",2,"4","1","1",0.565375299999687,78,"sub-032",1,3,1,NA,0,0,NA,1,NA,165,165,345,165,41,"1","sub-032",39,78
"14977",23,"overestimator",1913.9423133,"1914.6080733","None",156,157,"underestimator",2,"2","3","0",0.602295499999855,62,"sub-032",2,4,1,NA,0,1,NA,1,NA,166,166,346,166,23,"0","sub-032",62,21
"14978",31,"overestimator",1918.4669102,"1919.2216951","None",166,129,"underestimator",2,"3","1","1",0.691089400000237,66,"sub-032",1,2,1,NA,0,0,NA,1,NA,167,167,347,167,31,"1","sub-032",56,66
"14979",21,"overestimator",1922.8667573,"1923.500649","None",171,147,"underestimator",2,"2","1","1",0.568245499999648,61,"sub-032",1,1,NA,1,0,0,1,NA,1,168,168,348,168,21,"1","sub-032",54,61
"14980",41,"overestimator",1926.8986371,"1927.8545454","None",123,144,"underestimator",2,"4","1","1",0.892191500000081,52,"sub-032",1,3,1,NA,0,0,NA,1,NA,169,169,349,169,41,"1","sub-032",36,52
"14981",23,"overestimator",1931.5419295,"1932.6708848","None",160,161,"underestimator",2,"2","3","0",1.06481840000015,66,"sub-032",2,4,1,NA,0,1,NA,1,NA,170,170,350,170,23,"0","sub-032",66,20
"14982",34,"overestimator",1936.3634338,"1937.4024162","None",145,123,"underestimator",2,"3","4","0",0.970182000000023,43,"sub-032",3,6,NA,1,0,1,-1,NA,1,171,171,351,171,34,"0","sub-032",43,44
"14983",41,"overestimator",1940.7483847,"1941.3062408","None",141,177,"underestimator",2,"4","1","1",0.492619999999988,47,"sub-032",1,3,1,NA,0,0,NA,1,NA,172,172,352,172,41,"1","sub-032",42,47
"14984",43,"overestimator",1945.1738225,"1946.5461077","None",149,163,"underestimator",2,"4","3","1",1.30699399999958,37,"sub-032",3,6,NA,1,0,0,-1,NA,1,173,173,353,173,43,"1","sub-032",48,37
"14985",13,"overestimator",1950.0811411,"1950.7366674","None",123,127,"underestimator",2,"1","3","0",0.591205900000205,83,"sub-032",1,2,1,NA,0,1,NA,1,NA,174,174,354,174,13,"0","sub-032",83,12
"14986",14,"overestimator",1954.1546994,"1954.7614186","None",145,179,"underestimator",2,"1","4","0",0.542199800000162,82,"sub-032",1,3,1,NA,0,1,NA,1,NA,175,175,355,175,14,"0","sub-032",82,31
"14987",31,"overestimator",1958.7125797,"1959.4072952","None",158,135,"underestimator",2,"3","1","1",0.629535500000202,68,"sub-032",1,2,1,NA,0,0,NA,1,NA,176,176,356,176,31,"1","sub-032",47,68
"14988",43,"overestimator",1962.9678013,"1963.8483241","None",152,129,"underestimator",2,"4","3","1",0.816346799999337,31,"sub-032",3,6,NA,1,0,0,-1,NA,1,177,177,357,177,43,"1","sub-032",40,31
"14989",13,"overestimator",1967.4470097,"1968.8307017","None",164,139,"underestimator",2,"1","3","0",1.31684820000009,33,"sub-032",1,2,1,NA,0,1,NA,1,NA,178,178,358,178,13,"0","sub-032",33,13
"14990",12,"overestimator",1972.2544944,"1973.0108132","None",134,125,"underestimator",2,"1","2","0",0.692153100000723,56,"sub-032",1,1,NA,1,0,1,1,NA,1,179,179,359,179,12,"0","sub-032",56,66
"14991",42,"overestimator",1976.3292194,"1977.5682423","None",135,120,"underestimator",2,"4","2","1",1.17529780000041,49,"sub-032",2,5,1,NA,0,0,NA,1,NA,180,180,360,180,42,"1","sub-032",39,49
"14992",42,"overestimator",2079.4012997,"2080.1022702","None",160,129,"underestimator",3,"4","2","0",0.629084499999408,50,"sub-032",4,5,0,NA,0,1,NA,0,NA,1,1,361,1,42,"0","sub-032",50,61
"14993",23,"overestimator",2083.6090693,"2084.248435","None",154,143,"underestimator",3,"2","3","1",0.557227100000091,27,"sub-032",3,4,0,NA,0,0,NA,0,NA,2,2,362,2,23,"1","sub-032",60,27
"14994",34,"overestimator",2087.6087955,"2089.7957391","None",122,122,"underestimator",3,"3","4","1",2.12558770000032,39,"sub-032",4,6,NA,0,0,0,-1,NA,0,3,3,363,3,34,"1","sub-032",28,39
"14995",42,"overestimator",2093.4334782,"2094.0664916","None",175,154,"underestimator",3,"4","2","1",0.567061900000226,58,"sub-032",2,5,1,NA,0,0,NA,1,NA,4,4,364,4,42,"1","sub-032",39,58
"14996",34,"overestimator",2097.992434,"2099.6967815","None",178,120,"underestimator",3,"3","4","0",1.64194289999978,54,"sub-032",3,6,NA,1,0,1,-1,NA,1,5,5,365,5,34,"0","sub-032",54,31
"14997",12,"overestimator",2103.0837092,"2104.1363061","None",148,165,"underestimator",3,"1","2","0",0.984081999999944,77,"sub-032",1,1,NA,1,0,1,1,NA,1,6,6,366,6,12,"0","sub-032",77,68
"14998",21,"overestimator",2108.0578545,"2108.7317635","None",168,179,"underestimator",3,"2","1","1",0.609278699999777,50,"sub-032",1,1,NA,1,0,0,1,NA,1,7,7,367,7,21,"1","sub-032",59,50
"14999",12,"overestimator",2112.5078534,"2113.3505861","None",133,137,"underestimator",3,"1","2","0",0.778890900000079,68,"sub-032",1,1,NA,1,0,1,1,NA,1,8,8,368,8,12,"0","sub-032",68,56
"15000",41,"overestimator",2116.6734999,"2117.3822896","None",125,155,"underestimator",3,"4","1","1",0.642833699999755,62,"sub-032",1,3,1,NA,0,0,NA,1,NA,9,9,369,9,41,"1","sub-032",36,62
"15001",14,"overestimator",2121.0600783,"2121.7260472","None",147,141,"underestimator",3,"1","4","0",0.601693399999931,88,"sub-032",1,3,1,NA,0,1,NA,1,NA,10,10,370,10,14,"0","sub-032",88,42
"15002",14,"overestimator",2125.4406668,"2126.1585531","None",166,131,"underestimator",3,"1","4","0",0.65401810000003,75,"sub-032",1,3,1,NA,0,1,NA,1,NA,11,11,371,11,14,"0","sub-032",75,42
"15003",41,"overestimator",2129.5245899,"2130.1562437","None",136,129,"underestimator",3,"4","1","1",0.568523500000083,52,"sub-032",1,3,1,NA,0,0,NA,1,NA,12,12,372,12,41,"1","sub-032",44,52
"15004",24,"overestimator",2133.6981343,"2135.4403711","None",157,152,"underestimator",3,"2","4","0",1.67845250000028,61,"sub-032",2,5,1,NA,0,1,NA,1,NA,13,13,373,13,24,"0","sub-032",61,36
"15005",31,"overestimator",2139.1733766,"2139.7733333","None",157,123,"underestimator",3,"3","1","1",0.535313100000167,48,"sub-032",1,2,1,NA,0,0,NA,1,NA,14,14,374,14,31,"1","sub-032",9,48
"15006",23,"overestimator",2143.4399785,"2143.950278","None",176,134,"underestimator",3,"2","3","0",0.442778700000417,63,"sub-032",2,4,1,NA,0,1,NA,1,NA,15,15,375,15,23,"0","sub-032",63,23
"15007",13,"overestimator",2147.4400113,"2147.9328943","None",146,174,"underestimator",3,"1","3","0",0.42897769999945,69,"sub-032",1,2,1,NA,0,1,NA,1,NA,16,16,376,16,13,"0","sub-032",69,50
"15008",21,"overestimator",2151.8976675,"2152.4622389","None",162,125,"underestimator",3,"2","1","0",0.498832700000094,64,"sub-032",2,1,NA,0,0,1,1,NA,0,17,17,377,17,21,"0","sub-032",64,65
"15009",41,"overestimator",2155.8068486,"2156.3494867","None",138,162,"underestimator",3,"4","1","1",0.47910309999952,45,"sub-032",1,3,1,NA,0,0,NA,1,NA,18,18,378,18,41,"1","sub-032",43,45
"15010",21,"overestimator",2160.3000921,"2160.9160355","None",171,165,"underestimator",3,"2","1","0",0.552073900000323,59,"sub-032",2,1,NA,0,0,1,1,NA,0,19,19,379,19,21,"0","sub-032",59,84
"15011",41,"overestimator",2164.5731427,"2165.1307267","None",135,168,"underestimator",3,"4","1","1",0.493327900000622,50,"sub-032",1,3,1,NA,0,0,NA,1,NA,20,20,380,20,41,"1","sub-032",39,50
"15012",24,"overestimator",2168.9557143,"2169.521673","None",153,143,"underestimator",3,"2","4","0",0.500392200000533,56,"sub-032",2,5,1,NA,0,1,NA,1,NA,21,21,381,21,24,"0","sub-032",56,46
"15013",21,"overestimator",2173.313061,"2174.3702678","None",172,158,"underestimator",3,"2","1","1",0.992264099999375,58,"sub-032",1,1,NA,1,0,0,1,NA,1,22,22,382,22,21,"1","sub-032",54,58
"15014",14,"overestimator",2178.2533392,"2178.8701426","None",169,123,"underestimator",3,"1","4","0",0.55144300000029,76,"sub-032",1,3,1,NA,0,1,NA,1,NA,23,23,383,23,14,"0","sub-032",76,44
"15015",42,"overestimator",2182.2905931,"2182.9725531","None",146,136,"underestimator",3,"4","2","1",0.616331399999581,57,"sub-032",2,5,1,NA,0,0,NA,1,NA,24,24,384,24,42,"1","sub-032",38,57
"15016",24,"overestimator",2186.3634422,"2187.2669539","None",132,146,"underestimator",3,"2","4","0",0.840406899999834,61,"sub-032",2,5,1,NA,0,1,NA,1,NA,25,25,385,25,24,"0","sub-032",61,32
"15017",13,"overestimator",2190.6790548,"2192.1859987","None",125,124,"underestimator",3,"1","3","0",1.44255580000026,37,"sub-032",1,2,1,NA,0,1,NA,1,NA,26,26,386,26,13,"0","sub-032",37,68
"15018",31,"overestimator",2195.7966036,"2196.6921049","None",172,128,"underestimator",3,"3","1","1",0.831407099999524,83,"sub-032",1,2,1,NA,0,0,NA,1,NA,27,27,387,27,31,"1","sub-032",63,83
"15019",34,"overestimator",2200.0065235,"2201.4523768","None",131,178,"underestimator",3,"3","4","0",1.37704209999993,39,"sub-032",3,6,NA,1,0,1,-1,NA,1,28,28,388,28,34,"0","sub-032",39,49
"15020",13,"overestimator",2205.539688,"2206.4861003","None",174,151,"underestimator",3,"1","3","0",0.881649199999629,39,"sub-032",1,2,1,NA,0,1,NA,1,NA,29,29,389,29,13,"0","sub-032",39,18
"15021",42,"overestimator",2209.9200683,"2210.5940508","None",124,175,"underestimator",3,"4","2","1",0.610382500000014,54,"sub-032",2,5,1,NA,0,0,NA,1,NA,30,30,390,30,42,"1","sub-032",43,54
"15022",34,"overestimator",2214.5799545,"2216.1371236","None",165,124,"underestimator",3,"3","4","1",1.49087270000018,35,"sub-032",4,6,NA,0,0,0,-1,NA,0,31,31,391,31,34,"1","sub-032",44,35
"15023",31,"overestimator",2219.4874421,"2220.4439792","None",141,166,"underestimator",3,"3","1","1",0.892404700000043,62,"sub-032",1,2,1,NA,0,0,NA,1,NA,32,32,392,32,31,"1","sub-032",18,62
"15024",42,"overestimator",2224.1785265,"2224.9714431","None",143,135,"underestimator",3,"4","2","1",0.728671099999701,62,"sub-032",2,5,1,NA,0,0,NA,1,NA,33,33,393,33,42,"1","sub-032",42,62
"15025",42,"overestimator",2228.5033402,"2229.1597075","None",151,126,"underestimator",3,"4","2","1",0.592128999999659,63,"sub-032",2,5,1,NA,0,0,NA,1,NA,34,34,394,34,42,"1","sub-032",41,63
"15026",13,"overestimator",2232.7948961,"2233.5762589","None",173,125,"underestimator",3,"1","3","0",0.716734800000268,33,"sub-032",1,2,1,NA,0,1,NA,1,NA,35,35,395,35,13,"0","sub-032",33,20
"15027",23,"overestimator",2237.261648,"2238.5105325","None",179,155,"underestimator",3,"2","3","0",1.18400979999933,62,"sub-032",2,4,1,NA,0,1,NA,1,NA,36,36,396,36,23,"0","sub-032",62,66
"15028",41,"overestimator",2242.1041718,"2242.8880015","None",136,136,"underestimator",3,"4","1","1",0.719471399999748,69,"sub-032",1,3,1,NA,0,0,NA,1,NA,37,37,397,37,41,"1","sub-032",48,69
"15029",32,"overestimator",2246.2278322,"2247.998057","None",128,168,"underestimator",3,"3","2","1",1.70486220000021,65,"sub-032",2,4,1,NA,0,0,NA,1,NA,38,38,398,38,32,"1","sub-032",43,65
"15030",21,"overestimator",2251.569146,"2252.1289793","None",122,122,"underestimator",3,"2","1","1",0.495281999999861,61,"sub-032",1,1,NA,1,0,0,1,NA,1,39,39,399,39,21,"1","sub-032",60,61
"15031",21,"overestimator",2255.5104868,"2256.2348857","None",145,136,"underestimator",3,"2","1","1",0.659027400000014,81,"sub-032",1,1,NA,1,0,0,1,NA,1,40,40,400,40,21,"1","sub-032",66,81
"15032",12,"overestimator",2259.8447971,"2260.4014426","None",158,169,"underestimator",3,"1","2","0",0.491924800000561,46,"sub-032",1,1,NA,1,0,1,1,NA,1,41,41,401,41,12,"0","sub-032",46,70
"15033",13,"overestimator",2264.3852177,"2264.9422558","None",170,163,"underestimator",3,"1","3","0",0.492412099999456,56,"sub-032",1,2,1,NA,0,1,NA,1,NA,42,42,402,42,13,"0","sub-032",56,32
"15034",14,"overestimator",2268.8431086,"2269.4251932","None",168,175,"underestimator",3,"1","4","0",0.516685300000063,43,"sub-032",1,3,1,NA,0,1,NA,1,NA,43,43,403,43,14,"0","sub-032",43,29
"15035",42,"overestimator",2273.4594877,"2274.1661747","None",171,127,"underestimator",3,"4","2","1",0.642289500000516,58,"sub-032",2,5,1,NA,0,0,NA,1,NA,44,44,404,44,42,"1","sub-032",46,58
"15036",24,"overestimator",2277.852563,"2278.7579262","None",177,170,"underestimator",3,"2","4","0",0.84043660000043,52,"sub-032",2,5,1,NA,0,1,NA,1,NA,45,45,405,45,24,"0","sub-032",52,35
"15037",31,"overestimator",2312.7584572,"2313.5033526","None",171,139,"underestimator",3,"3","1","1",0.679705999999896,93,"sub-032",1,2,1,NA,0,0,NA,1,NA,46,46,406,46,31,"1","sub-032",46,93
"15038",32,"overestimator",2317.0252303,"2317.6211199","None",143,131,"underestimator",3,"3","2","1",0.528740200000357,49,"sub-032",2,4,1,NA,0,0,NA,1,NA,47,47,407,47,32,"1","sub-032",39,49
"15039",21,"overestimator",2321.3578429,"2321.8645733","None",179,165,"underestimator",3,"2","1","1",0.442294800000127,53,"sub-032",1,1,NA,1,0,0,1,NA,1,48,48,408,48,21,"1","sub-032",67,53
