"","stimuliShown","stim1","stim2","pair_type","response","reward","ID","participant","stim_chosen","typeOfChoice","highChosen","riskChosen","forced","choices","win","correct","risky","block_soc","trial_n","trigger_integer","eye_choice","left_rew_dbl","right_rew_dbl"
"16465",14,1,4,"different","1",30,31,"sub-037",4,3,0,1,0,0,1,0,1,"in-group",85,14,"1",75,30
"16466",24,2,4,"different","1",36,31,"sub-037",4,5,0,1,0,0,1,0,1,"in-group",86,24,"1",67,36
"16467",43,4,3,"both_low","1",32,31,"sub-037",3,6,0,1,0,0,-1,0,1,"in-group",87,43,"1",47,32
"16468",13,1,3,"different","0",69,31,"sub-037",1,2,1,1,0,1,-1,1,1,"in-group",88,13,"0",69,16
"16469",32,3,2,"different","0",62,31,"sub-037",3,4,0,1,0,1,-1,0,1,"in-group",89,32,"0",62,60
"16470",42,4,2,"different","0",35,31,"sub-037",4,5,0,1,0,1,-1,0,1,"in-group",90,42,"0",35,59
"16471",43,4,3,"both_low","0",39,31,"sub-037",4,6,0,0,0,1,-1,0,0,"in-group",91,43,"0",39,48
"16472",43,4,3,"both_low","0",43,31,"sub-037",4,6,0,0,0,1,-1,0,0,"in-group",92,43,"0",43,14
"16473",23,2,3,"different","0",57,31,"sub-037",2,4,1,0,0,1,-1,1,0,"in-group",93,23,"0",57,19
"16474",31,3,1,"different","1",38,31,"sub-037",1,2,1,0,0,0,-1,1,0,"in-group",94,31,"1",56,38
"16475",14,1,4,"different","0",82,31,"sub-037",1,3,1,0,0,1,-1,1,0,"in-group",95,14,"0",82,42
"16476",34,3,4,"both_low","1",43,31,"sub-037",4,6,1,0,0,0,-1,1,0,"in-group",96,34,"1",66,43
"16477",12,1,2,"both_high","1",68,31,"sub-037",2,1,1,0,0,0,1,1,0,"in-group",97,12,"1",72,68
"16478",14,1,4,"different","1",45,31,"sub-037",4,3,0,0,0,0,1,0,0,"in-group",98,14,"1",62,45
"16479",31,3,1,"different","1",66,31,"sub-037",1,2,1,0,0,0,1,1,0,"in-group",99,31,"1",40,66
"16480",12,1,2,"both_high","0",69,31,"sub-037",1,1,1,1,0,1,1,1,1,"in-group",100,12,"0",69,56
"16481",12,1,2,"both_high","1",56,31,"sub-037",2,1,1,0,0,0,1,1,0,"in-group",101,12,"1",75,56
"16482",13,1,3,"different","1",13,31,"sub-037",3,2,0,0,0,0,1,0,0,"in-group",102,13,"1",65,13
"16483",14,1,4,"different","0",59,31,"sub-037",1,3,1,0,0,1,1,1,0,"in-group",103,14,"0",59,35
"16484",14,1,4,"different","1",33,31,"sub-037",4,3,0,0,0,0,1,0,0,"in-group",104,14,"1",32,33
"16485",31,3,1,"different","0",50,31,"sub-037",3,2,0,0,0,1,1,0,0,"in-group",105,31,"0",50,73
"16486",14,1,4,"different","1",37,31,"sub-037",4,3,0,0,0,0,1,0,0,"in-group",106,14,"1",51,37
"16487",43,4,3,"both_low","1",41,31,"sub-037",3,6,0,1,0,0,-1,0,1,"in-group",107,43,"1",46,41
"16488",21,2,1,"both_high","1",56,31,"sub-037",1,1,0,1,0,0,1,0,1,"in-group",108,21,"1",62,56
"16489",23,2,3,"different","1",29,31,"sub-037",3,4,0,1,0,0,1,0,1,"in-group",109,23,"1",55,29
"16490",41,4,1,"different","1",45,31,"sub-037",1,3,1,1,0,0,1,1,1,"in-group",110,41,"1",38,45
"16491",24,2,4,"different","1",48,31,"sub-037",4,5,0,1,0,0,1,0,1,"in-group",111,24,"1",64,48
"16492",32,3,2,"different","1",64,31,"sub-037",2,4,1,1,0,0,1,1,1,"in-group",112,32,"1",57,64
"16493",41,4,1,"different","0",46,31,"sub-037",4,3,0,1,0,1,1,0,1,"in-group",113,41,"0",46,29
"16494",42,4,2,"different","0",42,31,"sub-037",4,5,0,1,0,1,1,0,1,"in-group",114,42,"0",42,62
"16495",24,2,4,"different","0",59,31,"sub-037",2,5,1,1,0,1,1,1,1,"in-group",115,24,"0",59,38
"16496",32,3,2,"different","0",52,31,"sub-037",3,4,0,1,0,1,1,0,1,"in-group",116,32,"0",52,71
"16497",32,3,2,"different","0",49,31,"sub-037",3,4,0,1,0,1,1,0,1,"in-group",117,32,"0",49,65
"16498",23,2,3,"different","0",60,31,"sub-037",2,4,1,1,0,1,1,1,1,"in-group",118,23,"0",60,12
"16499",13,1,3,"different","0",68,31,"sub-037",1,2,1,1,0,1,1,1,1,"in-group",119,13,"0",68,28
"16500",41,4,1,"different","1",66,31,"sub-037",1,3,1,1,0,0,1,1,1,"in-group",120,41,"1",43,66
"16501",42,4,2,"different","0",40,31,"sub-037",4,5,0,1,0,1,1,0,1,"in-group",121,42,"0",40,66
"16502",12,1,2,"both_high","0",83,31,"sub-037",1,1,0,1,0,1,1,0,1,"in-group",122,12,"0",83,54
"16503",13,1,3,"different","1",61,31,"sub-037",3,2,0,1,0,0,1,0,1,"in-group",123,13,"1",54,61
"16504",12,1,2,"both_high","1",57,31,"sub-037",2,1,0,0,0,0,1,0,0,"in-group",124,12,"1",59,57
"16505",21,2,1,"both_high","0",57,31,"sub-037",2,1,0,0,0,1,1,0,0,"in-group",125,21,"0",57,57
"16506",14,1,4,"different","0",44,31,"sub-037",1,3,1,0,0,1,1,1,0,"in-group",126,14,"0",44,39
"16507",21,2,1,"both_high","1",64,31,"sub-037",1,1,1,1,0,0,1,1,1,"in-group",127,21,"1",62,64
"16508",41,4,1,"different","1",50,31,"sub-037",1,3,1,1,0,0,1,1,1,"in-group",128,41,"1",37,50
"16509",31,3,1,"different","0",38,31,"sub-037",3,2,0,1,0,1,1,0,1,"in-group",129,31,"0",38,71
"16510",42,4,2,"different","0",49,31,"sub-037",4,5,0,1,0,1,1,0,1,"in-group",130,42,"0",49,51
"16511",21,2,1,"both_high","0",55,31,"sub-037",2,1,0,0,0,1,1,0,0,"in-group",131,21,"0",55,39
"16512",32,3,2,"different","0",24,31,"sub-037",3,4,0,0,0,1,1,0,0,"in-group",132,32,"0",24,70
"16513",31,3,1,"different","0",35,31,"sub-037",3,2,0,0,0,1,1,0,0,"in-group",133,31,"0",35,68
"16514",41,4,1,"different","0",41,31,"sub-037",4,3,0,0,0,1,1,0,0,"in-group",134,41,"0",41,62
"16515",43,4,3,"both_low","0",37,31,"sub-037",4,6,0,0,0,1,-1,0,0,"in-group",135,43,"0",37,37
"16516",23,2,3,"different","0",49,31,"sub-037",2,4,1,0,0,1,-1,1,0,"in-group",136,23,"0",49,18
"16517",24,2,4,"different","0",53,31,"sub-037",2,5,1,0,0,1,-1,1,0,"in-group",137,24,"0",53,29
"16518",43,4,3,"both_low","0",46,31,"sub-037",4,6,1,0,0,1,-1,1,0,"in-group",138,43,"0",46,42
"16519",13,1,3,"different","0",60,31,"sub-037",1,2,1,0,0,1,-1,1,0,"in-group",139,13,"0",60,42
"16520",31,3,1,"different","0",55,31,"sub-037",3,2,0,0,0,1,-1,0,0,"in-group",140,31,"0",55,31
"16521",34,3,4,"both_low","1",34,31,"sub-037",4,6,0,0,0,0,-1,0,0,"in-group",141,34,"1",53,34
"16522",41,4,1,"different","1",86,31,"sub-037",1,3,1,0,0,0,-1,1,0,"in-group",142,41,"1",34,86
"16523",24,2,4,"different","1",28,31,"sub-037",4,5,0,0,0,0,-1,0,0,"in-group",143,24,"1",52,28
"16524",42,4,2,"different","1",58,31,"sub-037",2,5,1,0,0,0,-1,1,0,"in-group",144,42,"1",41,58
"16525",21,2,1,"both_high","1",50,31,"sub-037",1,1,1,1,0,0,1,1,1,"in-group",145,21,"1",56,50
"16526",43,4,3,"both_low","1",27,31,"sub-037",3,6,1,1,0,0,-1,1,1,"in-group",146,43,"1",43,27
"16527",43,4,3,"both_low","1",7,31,"sub-037",3,6,1,1,0,0,-1,1,1,"in-group",147,43,"1",33,7
"16528",43,4,3,"both_low","1",49,31,"sub-037",3,6,1,1,0,0,-1,1,1,"in-group",148,43,"1",38,49
"16529",41,4,1,"different","1",37,31,"sub-037",1,3,1,1,0,0,-1,1,1,"in-group",149,41,"1",36,37
"16530",21,2,1,"both_high","0",51,31,"sub-037",2,1,1,0,0,1,1,1,0,"in-group",150,21,"0",51,64
"16531",12,1,2,"both_high","0",58,31,"sub-037",1,1,1,1,0,1,1,1,1,"in-group",151,12,"0",58,60
"16532",34,3,4,"both_low","1",49,31,"sub-037",4,6,1,0,0,0,-1,1,0,"in-group",152,34,"1",59,49
"16533",42,4,2,"different","1",60,31,"sub-037",2,5,1,0,0,0,-1,1,0,"in-group",153,42,"1",40,60
"16534",42,4,2,"different","0",36,31,"sub-037",4,5,0,0,0,1,-1,0,0,"in-group",154,42,"0",36,62
"16535",42,4,2,"different","1",67,31,"sub-037",2,5,1,0,0,0,-1,1,0,"in-group",155,42,"1",44,67
"16536",34,3,4,"both_low","0",43,31,"sub-037",3,6,1,1,0,1,-1,1,1,"in-group",156,34,"0",43,51
"16537",13,1,3,"different","0",52,31,"sub-037",1,2,1,1,0,1,-1,1,1,"in-group",157,13,"0",52,51
"16538",23,2,3,"different","0",51,31,"sub-037",2,4,1,1,0,1,-1,1,1,"in-group",158,23,"0",51,69
"16539",12,1,2,"both_high","0",42,31,"sub-037",1,1,1,1,0,1,1,1,1,"in-group",159,12,"0",42,56
"16540",12,1,2,"both_high","1",55,31,"sub-037",2,1,1,0,0,0,1,1,0,"in-group",160,12,"1",73,55
"16541",32,3,2,"different","0",35,31,"sub-037",3,4,0,0,0,1,1,0,0,"in-group",161,32,"0",35,53
"16542",34,3,4,"both_low","1",41,31,"sub-037",4,6,0,0,0,0,-1,0,0,"in-group",162,34,"1",40,41
"16543",34,3,4,"both_low","1",39,31,"sub-037",4,6,0,0,0,0,-1,0,0,"in-group",163,34,"1",52,39
"16544",31,3,1,"different","1",89,31,"sub-037",1,2,1,0,0,0,-1,1,0,"in-group",164,31,"1",26,89
"16545",23,2,3,"different","1",23,31,"sub-037",3,4,0,0,0,0,-1,0,0,"in-group",165,23,"1",58,23
"16546",24,2,4,"different","1",42,31,"sub-037",4,5,0,0,0,0,-1,0,0,"in-group",166,24,"1",64,42
"16547",43,4,3,"both_low","1",25,31,"sub-037",3,6,0,1,0,0,-1,0,1,"in-group",167,43,"1",34,25
"16548",41,4,1,"different","1",47,31,"sub-037",1,3,1,1,0,0,-1,1,1,"in-group",168,41,"1",40,47
"16549",34,3,4,"both_low","1",45,31,"sub-037",4,6,1,0,0,0,-1,1,0,"in-group",169,34,"1",48,45
"16550",21,2,1,"both_high","0",58,31,"sub-037",2,1,1,0,0,1,1,1,0,"in-group",170,21,"0",58,43
"16551",14,1,4,"different","0",80,31,"sub-037",1,3,1,0,0,1,1,1,0,"in-group",171,14,"0",80,40
"16552",23,2,3,"different","1",46,31,"sub-037",3,4,0,0,0,0,1,0,0,"in-group",172,23,"1",54,46
"16553",32,3,2,"different","1",56,31,"sub-037",2,4,1,0,0,0,1,1,0,"in-group",173,32,"1",55,56
"16554",41,4,1,"different","1",77,31,"sub-037",1,3,1,0,0,0,1,1,0,"in-group",174,41,"1",32,77
"16555",43,4,3,"both_low","1",45,31,"sub-037",3,6,1,1,0,0,-1,1,1,"in-group",175,43,"1",40,45
"16556",14,1,4,"different","1",47,31,"sub-037",4,3,0,1,0,0,-1,0,1,"in-group",176,14,"1",57,47
"16557",43,4,3,"both_low","1",68,31,"sub-037",3,6,0,1,0,0,-1,0,1,"in-group",177,43,"1",39,68
"16558",23,2,3,"different","0",66,31,"sub-037",2,4,1,1,0,1,-1,1,1,"in-group",178,23,"0",66,43
"16559",12,1,2,"both_high","0",70,31,"sub-037",1,1,1,1,0,1,1,1,1,"in-group",179,12,"0",70,61
"16560",41,4,1,"different","0",42,31,"sub-037",4,3,0,1,0,1,1,0,1,"in-group",180,41,"0",42,88
"16561",31,3,1,"different","0",13,31,"sub-037",3,2,0,1,0,1,1,0,1,"out-group",1,31,"0",13,62
"16562",42,4,2,"different","0",46,31,"sub-037",4,5,0,1,0,1,1,0,1,"out-group",2,42,"0",46,68
"16563",32,3,2,"different","0",36,31,"sub-037",3,4,0,1,0,1,1,0,1,"out-group",3,32,"0",36,64
"16564",32,3,2,"different","1",65,31,"sub-037",2,4,1,1,0,0,1,1,1,"out-group",4,32,"1",40,65
"16565",32,3,2,"different","1",54,31,"sub-037",2,4,1,1,0,0,1,1,1,"out-group",5,32,"1",23,54
"16566",43,4,3,"both_low","1",67,31,"sub-037",3,6,1,1,0,0,-1,1,1,"out-group",6,43,"1",38,67
"16567",12,1,2,"both_high","1",62,31,"sub-037",2,1,1,0,0,0,1,1,0,"out-group",7,12,"1",59,62
"16568",14,1,4,"different","1",44,31,"sub-037",4,3,0,0,0,0,1,0,0,"out-group",8,14,"1",36,44
"16569",31,3,1,"different","1",33,31,"sub-037",1,2,1,0,0,0,1,1,0,"out-group",9,31,"1",19,33
"16570",31,3,1,"different","1",62,31,"sub-037",1,2,1,0,0,0,1,1,0,"out-group",10,31,"1",7,62
"16571",14,1,4,"different","1",41,31,"sub-037",4,3,0,0,0,0,1,0,0,"out-group",11,14,"1",66,41
"16572",34,3,4,"both_low","0",31,31,"sub-037",3,6,0,1,0,1,-1,0,1,"out-group",12,34,"0",31,38
"16573",34,3,4,"both_low","0",53,31,"sub-037",3,6,0,1,0,1,-1,0,1,"out-group",13,34,"0",53,31
"16574",32,3,2,"different","0",62,31,"sub-037",3,4,0,1,0,1,-1,0,1,"out-group",14,32,"0",62,56
"16575",34,3,4,"both_low","1",51,31,"sub-037",4,6,0,0,0,0,-1,0,0,"out-group",15,34,"1",34,51
"16576",31,3,1,"different","1",57,31,"sub-037",1,2,1,0,0,0,-1,1,0,"out-group",16,31,"1",71,57
"16577",42,4,2,"different","0",31,31,"sub-037",4,5,0,0,0,1,-1,0,0,"out-group",17,42,"0",31,54
"16578",42,4,2,"different","0",37,31,"sub-037",4,5,0,0,0,1,-1,0,0,"out-group",18,42,"0",37,58
"16579",34,3,4,"both_low","0",37,31,"sub-037",3,6,0,1,0,1,-1,0,1,"out-group",19,34,"0",37,30
"16580",12,1,2,"both_high","1",64,31,"sub-037",2,1,0,0,0,0,1,0,0,"out-group",20,12,"1",70,64
"16581",31,3,1,"different","1",75,31,"sub-037",1,2,1,0,0,0,1,1,0,"out-group",21,31,"1",25,75
"16582",24,2,4,"different","0",55,31,"sub-037",2,5,1,0,0,1,1,1,0,"out-group",22,24,"0",55,34
"16583",13,1,3,"different","0",82,31,"sub-037",1,2,1,0,0,1,1,1,0,"out-group",23,13,"0",82,46
"16584",21,2,1,"both_high","1",63,31,"sub-037",1,1,1,1,0,0,1,1,1,"out-group",24,21,"1",68,63
"16585",32,3,2,"different","1",57,31,"sub-037",2,4,1,1,0,0,1,1,1,"out-group",25,32,"1",20,57
"16586",13,1,3,"different","0",87,31,"sub-037",1,2,1,1,0,1,1,1,1,"out-group",26,13,"0",87,30
"16587",41,4,1,"different","1",53,31,"sub-037",1,3,1,1,0,0,1,1,1,"out-group",27,41,"1",45,53
"16588",42,4,2,"different","0",47,31,"sub-037",4,5,0,1,0,1,1,0,1,"out-group",28,42,"0",47,56
"16589",21,2,1,"both_high","1",91,31,"sub-037",1,1,0,1,0,0,1,0,1,"out-group",29,21,"1",63,91
"16590",31,3,1,"different","1",47,31,"sub-037",1,2,1,1,0,0,1,1,1,"out-group",30,31,"1",30,47
"16591",21,2,1,"both_high","0",66,31,"sub-037",2,1,1,0,0,1,1,1,0,"out-group",31,21,"0",66,61
"16592",32,3,2,"different","0",14,31,"sub-037",3,4,0,0,0,1,1,0,0,"out-group",32,32,"0",14,61
"16593",23,2,3,"different","0",52,31,"sub-037",2,4,1,0,0,1,1,1,0,"out-group",33,23,"0",52,69
"16594",41,4,1,"different","0",36,31,"sub-037",4,3,0,0,0,1,1,0,0,"out-group",34,41,"0",36,80
"16595",31,3,1,"different","1",51,31,"sub-037",1,2,1,0,0,0,1,1,0,"out-group",35,31,"1",28,51
"16596",24,2,4,"different","0",64,31,"sub-037",2,5,1,0,0,1,1,1,0,"out-group",36,24,"0",64,44
"16597",31,3,1,"different","1",43,31,"sub-037",1,2,1,0,0,0,1,1,0,"out-group",37,31,"1",48,43
"16598",43,4,3,"both_low","1",48,31,"sub-037",3,6,1,1,0,0,-1,1,1,"out-group",38,43,"1",40,48
"16599",24,2,4,"different","1",36,31,"sub-037",4,5,0,1,0,0,-1,0,1,"out-group",39,24,"1",55,36
"16600",32,3,2,"different","1",59,31,"sub-037",2,4,1,1,0,0,-1,1,1,"out-group",40,32,"1",35,59
"16601",23,2,3,"different","1",34,31,"sub-037",3,4,0,1,0,0,-1,0,1,"out-group",41,23,"1",65,34
"16602",32,3,2,"different","1",69,31,"sub-037",2,4,1,1,0,0,-1,1,1,"out-group",42,32,"1",51,69
"16603",14,1,4,"different","1",42,31,"sub-037",4,3,0,1,0,0,-1,0,1,"out-group",43,14,"1",49,42
"16604",24,2,4,"different","1",40,31,"sub-037",4,5,0,1,0,0,-1,0,1,"out-group",44,24,"1",59,40
"16605",12,1,2,"both_high","0",82,31,"sub-037",1,1,0,1,0,1,1,0,1,"out-group",45,12,"0",82,54
"16606",42,4,2,"different","1",63,31,"sub-037",2,5,1,1,0,0,1,1,1,"out-group",46,42,"1",34,63
"16607",34,3,4,"both_low","1",43,31,"sub-037",4,6,1,0,0,0,-1,1,0,"out-group",47,34,"1",9,43
"16608",23,2,3,"different","1",37,31,"sub-037",3,4,0,0,0,0,-1,0,0,"out-group",48,23,"1",72,37
"16609",31,3,1,"different","1",93,31,"sub-037",1,2,1,0,0,0,-1,1,0,"out-group",49,31,"1",45,93
"16610",12,1,2,"both_high","1",57,31,"sub-037",2,1,1,0,0,0,1,1,0,"out-group",50,12,"1",75,57
"16611",23,2,3,"different","1",32,31,"sub-037",3,4,0,0,0,0,1,0,0,"out-group",51,23,"1",60,32
"16612",14,1,4,"different","0",65,31,"sub-037",1,3,1,0,0,1,1,1,0,"out-group",52,14,"0",65,39
"16613",34,3,4,"both_low","0",49,31,"sub-037",3,6,1,1,0,1,-1,1,1,"out-group",53,34,"0",49,43
"16614",13,1,3,"different","1",38,31,"sub-037",3,2,0,1,0,0,-1,0,1,"out-group",54,13,"1",66,38
"16615",24,2,4,"different","1",47,31,"sub-037",4,5,0,1,0,0,-1,0,1,"out-group",55,24,"1",61,47
"16616",34,3,4,"both_low","0",44,31,"sub-037",3,6,0,1,0,1,-1,0,1,"out-group",56,34,"0",44,33
"16617",21,2,1,"both_high","1",38,31,"sub-037",1,1,0,1,0,0,1,0,1,"out-group",57,21,"1",69,38
"16618",41,4,1,"different","0",44,31,"sub-037",4,3,0,1,0,1,1,0,1,"out-group",58,41,"0",44,67
"16619",34,3,4,"both_low","0",39,31,"sub-037",3,6,0,1,0,1,-1,0,1,"out-group",59,34,"0",39,46
"16620",13,1,3,"different","0",48,31,"sub-037",1,2,1,1,0,1,-1,1,1,"out-group",60,13,"0",48,52
"16621",13,1,3,"different","1",62,31,"sub-037",3,2,0,1,0,0,-1,0,1,"out-group",61,13,"1",84,62
"16622",21,2,1,"both_high","0",57,31,"sub-037",2,1,0,0,0,1,1,0,0,"out-group",62,21,"0",57,60
"16623",14,1,4,"different","1",50,31,"sub-037",4,3,0,0,0,0,1,0,0,"out-group",63,14,"1",55,50
"16624",24,2,4,"different","0",61,31,"sub-037",2,5,1,0,0,1,1,1,0,"out-group",64,24,"0",61,32
"16625",43,4,3,"both_low","0",40,31,"sub-037",4,6,1,0,0,1,-1,1,0,"out-group",65,43,"0",40,57
"16626",24,2,4,"different","0",59,31,"sub-037",2,5,1,0,0,1,-1,1,0,"out-group",66,24,"0",59,40
"16627",43,4,3,"both_low","0",31,31,"sub-037",4,6,1,0,0,1,-1,1,0,"out-group",67,43,"0",31,21
"16628",41,4,1,"different","0",33,31,"sub-037",4,3,0,0,0,1,-1,0,0,"out-group",68,41,"0",33,77
"16629",31,3,1,"different","1",50,31,"sub-037",1,2,1,0,0,0,-1,1,0,"out-group",69,31,"1",24,50
"16630",21,2,1,"both_high","1",56,31,"sub-037",1,1,1,1,0,0,1,1,1,"out-group",70,21,"1",60,56
"16631",21,2,1,"both_high","0",60,31,"sub-037",2,1,1,0,0,1,1,1,0,"out-group",71,21,"0",60,37
"16632",34,3,4,"both_low","1",45,31,"sub-037",4,6,1,0,0,0,-1,1,0,"out-group",72,34,"1",59,45
"16633",24,2,4,"different","0",68,31,"sub-037",2,5,1,0,0,1,-1,1,0,"out-group",73,24,"0",68,41
"16634",42,4,2,"different","0",46,31,"sub-037",4,5,0,0,0,1,-1,0,0,"out-group",74,42,"0",46,62
"16635",23,2,3,"different","0",69,31,"sub-037",2,4,1,0,0,1,-1,1,0,"out-group",75,23,"0",69,56
"16636",24,2,4,"different","1",46,31,"sub-037",4,5,0,0,0,0,-1,0,0,"out-group",76,24,"1",66,46
"16637",34,3,4,"both_low","0",33,31,"sub-037",3,6,0,1,0,1,-1,0,1,"out-group",77,34,"0",33,44
"16638",13,1,3,"different","1",26,31,"sub-037",3,2,0,1,0,0,-1,0,1,"out-group",78,13,"1",73,26
"16639",14,1,4,"different","1",33,31,"sub-037",4,3,0,1,0,0,-1,0,1,"out-group",79,14,"1",72,33
"16640",13,1,3,"different","1",47,31,"sub-037",3,2,0,1,0,0,-1,0,1,"out-group",80,13,"1",89,47
"16641",12,1,2,"both_high","0",43,31,"sub-037",1,1,0,1,0,1,1,0,1,"out-group",81,12,"0",43,58
"16642",12,1,2,"both_high","0",41,31,"sub-037",1,1,0,1,0,1,1,0,1,"out-group",82,12,"0",41,65
"16643",42,4,2,"different","0",49,31,"sub-037",4,5,0,1,0,1,1,0,1,"out-group",83,42,"0",49,53
"16644",13,1,3,"different","0",39,31,"sub-037",1,2,1,1,0,1,1,1,1,"out-group",84,13,"0",39,39
"16645",14,1,4,"different","0",74,31,"sub-037",1,3,1,1,0,1,1,1,1,"out-group",85,14,"0",74,36
"16646",12,1,2,"both_high","1",56,31,"sub-037",2,1,1,0,0,0,1,1,0,"out-group",86,12,"1",58,56
"16647",34,3,4,"both_low","1",32,31,"sub-037",4,6,1,0,0,0,-1,1,0,"out-group",87,34,"1",25,32
"16648",12,1,2,"both_high","1",53,31,"sub-037",2,1,1,0,0,0,1,1,0,"out-group",88,12,"1",86,53
"16649",42,4,2,"different","1",60,31,"sub-037",2,5,1,0,0,0,1,1,0,"out-group",89,42,"1",37,60
"16650",43,4,3,"both_low","0",36,31,"sub-037",4,6,1,0,0,1,-1,1,0,"out-group",90,43,"0",36,44
"16651",41,4,1,"different","1",81,31,"sub-037",1,3,1,0,0,0,-1,1,0,"out-group",91,41,"1",40,81
"16652",21,2,1,"both_high","1",83,31,"sub-037",1,1,1,1,0,0,1,1,1,"out-group",92,21,"1",63,83
"16653",41,4,1,"different","0",52,31,"sub-037",4,3,0,1,0,1,1,0,1,"out-group",93,41,"0",52,45
"16654",21,2,1,"both_high","0",62,31,"sub-037",2,1,0,0,0,1,1,0,0,"out-group",94,21,"0",62,38
"16655",31,3,1,"different","1",64,31,"sub-037",1,2,1,0,0,0,1,1,0,"out-group",95,31,"1",54,64
"16656",21,2,1,"both_high","1",63,31,"sub-037",1,1,1,1,0,0,1,1,1,"out-group",96,21,"1",50,63
"16657",14,1,4,"different","1",39,31,"sub-037",4,3,0,1,0,0,1,0,1,"out-group",97,14,"1",47,39
"16658",12,1,2,"both_high","1",71,31,"sub-037",2,1,0,0,0,0,1,0,0,"out-group",98,12,"1",69,71
"16659",43,4,3,"both_low","1",41,31,"sub-037",3,6,0,1,0,0,-1,0,1,"out-group",99,43,"1",44,41
"16660",32,3,2,"different","1",51,31,"sub-037",2,4,1,1,0,0,-1,1,1,"out-group",100,32,"1",18,51
"16661",43,4,3,"both_low","1",58,31,"sub-037",3,6,1,1,0,0,-1,1,1,"out-group",101,43,"1",42,58
"16662",43,4,3,"both_low","1",27,31,"sub-037",3,6,1,1,0,0,-1,1,1,"out-group",102,43,"1",39,27
"16663",31,3,1,"different","1",56,31,"sub-037",1,2,1,1,0,0,-1,1,1,"out-group",103,31,"1",61,56
"16664",42,4,2,"different","1",60,31,"sub-037",2,5,1,1,0,0,-1,1,1,"out-group",104,42,"1",42,60
"16665",42,4,2,"different","1",62,31,"sub-037",2,5,1,1,0,0,-1,1,1,"out-group",105,42,"1",37,62
"16666",43,4,3,"both_low","0",29,31,"sub-037",4,6,1,0,0,1,-1,1,0,"out-group",106,43,"0",29,46
"16667",12,1,2,"both_high","1",64,31,"sub-037",2,1,1,0,0,0,1,1,0,"out-group",107,12,"1",70,64
"16668",23,2,3,"different","1",18,31,"sub-037",3,4,0,0,0,0,1,0,0,"out-group",108,23,"1",63,18
"16669",31,3,1,"different","1",76,31,"sub-037",1,2,1,0,0,0,1,1,0,"out-group",109,31,"1",64,76
"16670",21,2,1,"both_high","1",32,31,"sub-037",1,1,1,1,0,0,1,1,1,"out-group",110,21,"1",48,32
"16671",21,2,1,"both_high","1",73,31,"sub-037",1,1,1,1,0,0,1,1,1,"out-group",111,21,"1",67,73
"16672",42,4,2,"different","1",67,31,"sub-037",2,5,1,1,0,0,1,1,1,"out-group",112,42,"1",42,67
"16673",14,1,4,"different","1",34,31,"sub-037",4,3,0,1,0,0,1,0,1,"out-group",113,14,"1",29,34
"16674",32,3,2,"different","0",66,31,"sub-037",3,4,0,1,0,1,1,0,1,"out-group",114,32,"0",66,53
"16675",32,3,2,"different","1",58,31,"sub-037",2,4,1,1,0,0,1,1,1,"out-group",115,32,"1",22,58
"16676",23,2,3,"different","0",51,31,"sub-037",2,4,1,1,0,1,1,1,1,"out-group",116,23,"0",51,55
"16677",24,2,4,"different","0",60,31,"sub-037",2,5,1,1,0,1,1,1,1,"out-group",117,24,"0",60,43
"16678",43,4,3,"both_low","1",57,31,"sub-037",3,6,1,1,0,0,-1,1,1,"out-group",118,43,"1",32,57
"16679",12,1,2,"both_high","0",68,31,"sub-037",1,1,1,1,0,1,1,1,1,"out-group",119,12,"0",68,70
"16680",23,2,3,"different","1",29,31,"sub-037",3,4,0,1,0,0,1,0,1,"out-group",120,23,"1",59,29
"16681",41,4,1,"different","0",48,31,"sub-037",4,3,0,1,0,1,1,0,1,"out-group",121,41,"0",48,58
"16682",31,3,1,"different","0",52,31,"sub-037",3,2,0,1,0,1,1,0,1,"out-group",122,31,"0",52,54
"16683",24,2,4,"different","0",57,31,"sub-037",2,5,1,1,0,1,1,1,1,"out-group",123,24,"0",57,37
"16684",12,1,2,"both_high","0",60,31,"sub-037",1,1,1,1,0,1,1,1,1,"out-group",124,12,"0",60,62
"16685",32,3,2,"different","1",58,31,"sub-037",2,4,1,1,0,0,1,1,1,"out-group",125,32,"1",50,58
"16686",14,1,4,"different","0",61,31,"sub-037",1,3,1,1,0,1,1,1,1,"out-group",126,14,"0",61,43
"16687",23,2,3,"different","0",56,31,"sub-037",2,4,1,1,0,1,1,1,1,"out-group",127,23,"0",56,38
"16688",34,3,4,"both_low","1",41,31,"sub-037",4,6,1,0,0,0,-1,1,0,"out-group",128,34,"1",36,41
"16689",23,2,3,"different","0",57,31,"sub-037",2,4,1,0,0,1,-1,1,0,"out-group",129,23,"0",57,23
"16690",13,1,3,"different","0",40,31,"sub-037",1,2,1,0,0,1,-1,1,0,"out-group",130,13,"0",40,27
"16691",12,1,2,"both_high","1",58,31,"sub-037",2,1,1,0,0,0,1,1,0,"out-group",131,12,"1",57,58
"16692",41,4,1,"different","1",34,31,"sub-037",1,3,1,0,0,0,1,1,0,"out-group",132,41,"1",35,34
"16693",31,3,1,"different","1",77,31,"sub-037",1,2,1,0,0,0,1,1,0,"out-group",133,31,"1",42,77
"16694",41,4,1,"different","0",41,31,"sub-037",4,3,0,0,0,1,1,0,0,"out-group",134,41,"0",41,45
